,neo,H,e,a,i,ma,n,moid,class,pha
937382,1.0,23.8,0.2750160328570188,1.251248621764503,20.99182963310046,187.1066968101905,0.7041880578770061,0.0180544,APO,0.0
899560,1.0,23.5,0.5939229623807336,1.832468989915662,11.26694707009572,339.5702570766204,0.3973279558231826,0.010544,APO,0.0
564828,1.0,23.6,0.3028284759153531,1.04048506615889,21.05423072538726,56.78002345165417,0.9286462236329416,0.00459425,APO,0.0
509352,1.0,19.6,0.3755116472792853,1.693414062296202,13.6390106339042,7.774491449520766,0.4472592498730243,0.109997,AMO,0.0
944586,1.0,24.3,0.4721799975699588,1.939187893880717,14.94645635859128,187.4220995162116,0.3649843450339271,0.0420129,AMO,0.0
759323,1.0,20.1,0.4064412325476546,1.933227175960446,16.83941036315953,208.1299156228868,0.3666736794857068,0.235293,AMO,0.0
562934,1.0,22.1,0.6463351793792457,2.78717459997306,2.614695181382694,264.7511827736082,0.2118155357650434,0.00290788,APO,1.0
744380,1.0,21.0,0.6735975173581851,1.929551249073285,3.114456273392572,268.8985473526205,0.3677219859597304,0.00542495,APO,1.0
38238,1.0,18.2,0.57593307732569,2.034745331006725,9.440722056067036,86.85765612167114,0.3395775596549469,0.055878,APO,0.0
748759,1.0,27.7,0.2595692064149343,1.187108801989338,10.48676809197666,210.7233917312713,0.7620233621972499,0.00981524,APO,0.0
905538,1.0,20.1,0.4710052977634269,2.322763334483673,9.831745559239144,354.9049218445732,0.278417565066514,0.245076,AMO,0.0
558192,1.0,21.9,0.5876769096765316,2.494076586826467,6.58690667482464,175.7313345296327,0.2502300114215682,0.0431945,AMO,1.0
880546,1.0,21.2,0.1080879128187727,1.438923254955738,14.58161600193655,82.93836185050989,0.5710151444455231,0.317731,AMO,0.0
936958,1.0,22.3,0.1814564469633921,1.09080506131745,27.02768976272234,32.09782356399993,0.8651339543101304,0.0451466,APO,0.0
929027,1.0,21.8,0.5018458283169678,2.024306177742148,26.57064905128598,337.8409709241193,0.3422076967034381,0.052648,APO,0.0
951010,1.0,21.8,0.2966477336089445,1.828609085378544,36.68635431275365,113.3892303539979,0.3985866641736303,0.282977,AMO,0.0
935344,1.0,27.8,0.4736717775218446,1.203766825651142,25.74196102096134,225.5909435181491,0.7462606088345164,0.000306119,APO,0.0
601163,1.0,23.6,0.5359013343609109,2.367028221528933,2.936692846610889,286.6343524515421,0.2706443218474404,0.0944334,AMO,0.0
860358,1.0,24.6,0.2241314229202124,1.391858567034002,29.68658777382495,6.468112369233591,0.6002213143648408,0.0941467,AMO,0.0
